timestamp,filepath,label,color,piece,square_name,square_index,h8_path,g8_path
20250826_163917_827653,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D1_20250826_163917_827653_rot90.png,empty,none,empty,D1,9,,
20250826_163917_827653,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D1_20250826_163917_827653_rot180.png,empty,none,empty,D1,9,,
20250826_163917_827653,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D1_20250826_163917_827653_rot270.png,empty,none,empty,D1,9,,
20250826_163918_042443,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D2_20250826_163918_042443.png,empty,none,empty,D2,10,,
20250826_163918_042443,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D2_20250826_163918_042443_rot90.png,empty,none,empty,D2,10,,
20250826_163918_042443,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D2_20250826_163918_042443_rot180.png,empty,none,empty,D2,10,,
20250826_163918_042443,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D2_20250826_163918_042443_rot270.png,empty,none,empty,D2,10,,
20250826_163918_269225,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D3_20250826_163918_269225.png,empty,none,empty,D3,11,,
20250826_163918_269225,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D3_20250826_163918_269225_rot90.png,empty,none,empty,D3,11,,
20250826_163918_269225,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D3_20250826_163918_269225_rot180.png,empty,none,empty,D3,11,,
20250826_163918_269225,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D3_20250826_163918_269225_rot270.png,empty,none,empty,D3,11,,
20250826_163918_497494,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E1_20250826_163918_497494.png,empty,none,empty,E1,12,,
20250826_163918_497494,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E1_20250826_163918_497494_rot90.png,empty,none,empty,E1,12,,
20250826_163918_497494,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E1_20250826_163918_497494_rot180.png,empty,none,empty,E1,12,,
20250826_163918_497494,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E1_20250826_163918_497494_rot270.png,empty,none,empty,E1,12,,
20250826_163918_720013,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E2_20250826_163918_720013.png,empty,none,empty,E2,13,,
20250826_163918_720013,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E2_20250826_163918_720013_rot90.png,empty,none,empty,E2,13,,
20250826_163918_720013,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E2_20250826_163918_720013_rot180.png,empty,none,empty,E2,13,,
20250826_163918_720013,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E2_20250826_163918_720013_rot270.png,empty,none,empty,E2,13,,
20250826_163918_947436,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E3_20250826_163918_947436.png,empty,none,empty,E3,14,,
20250826_163918_947436,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E3_20250826_163918_947436_rot90.png,empty,none,empty,E3,14,,
20250826_163918_947436,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E3_20250826_163918_947436_rot180.png,empty,none,empty,E3,14,,
20250826_163918_947436,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E3_20250826_163918_947436_rot270.png,empty,none,empty,E3,14,,
20250826_163919_164944,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F1_20250826_163919_164944.png,empty,none,empty,F1,15,,
20250826_163919_164944,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F1_20250826_163919_164944_rot90.png,empty,none,empty,F1,15,,
20250826_163919_164944,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F1_20250826_163919_164944_rot180.png,empty,none,empty,F1,15,,
20250826_163919_164944,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F1_20250826_163919_164944_rot270.png,empty,none,empty,F1,15,,
20250826_163919_380642,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F2_20250826_163919_380642.png,empty,none,empty,F2,16,,
20250826_163919_380642,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F2_20250826_163919_380642_rot90.png,empty,none,empty,F2,16,,
20250826_163919_380642,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F2_20250826_163919_380642_rot180.png,empty,none,empty,F2,16,,
20250826_163919_380642,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F2_20250826_163919_380642_rot270.png,empty,none,empty,F2,16,,
20250826_163919_593024,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F3_20250826_163919_593024.png,empty,none,empty,F3,17,,
20250826_163919_593024,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F3_20250826_163919_593024_rot90.png,empty,none,empty,F3,17,,
20250826_163919_593024,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F3_20250826_163919_593024_rot180.png,empty,none,empty,F3,17,,
20250826_163919_593024,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F3_20250826_163919_593024_rot270.png,empty,none,empty,F3,17,,
20250826_163919_814443,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G1_20250826_163919_814443.png,empty,none,empty,G1,18,,
20250826_163919_814443,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G1_20250826_163919_814443_rot90.png,empty,none,empty,G1,18,,
20250826_163919_814443,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G1_20250826_163919_814443_rot180.png,empty,none,empty,G1,18,,
20250826_163919_814443,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G1_20250826_163919_814443_rot270.png,empty,none,empty,G1,18,,
20250826_163920_051140,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G2_20250826_163920_051140.png,empty,none,empty,G2,19,,
20250826_163920_051140,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G2_20250826_163920_051140_rot90.png,empty,none,empty,G2,19,,
20250826_163920_051140,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G2_20250826_163920_051140_rot180.png,empty,none,empty,G2,19,,
20250826_163920_051140,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G2_20250826_163920_051140_rot270.png,empty,none,empty,G2,19,,
20250826_163920_262993,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G3_20250826_163920_262993.png,empty,none,empty,G3,20,,
20250826_163920_262993,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G3_20250826_163920_262993_rot90.png,empty,none,empty,G3,20,,
20250826_163920_262993,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G3_20250826_163920_262993_rot180.png,empty,none,empty,G3,20,,
20250826_163920_262993,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G3_20250826_163920_262993_rot270.png,empty,none,empty,G3,20,,
20250826_163920_480503,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H1_20250826_163920_480503.png,empty,none,empty,H1,21,,
20250826_163920_480503,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H1_20250826_163920_480503_rot90.png,empty,none,empty,H1,21,,
20250826_163920_480503,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H1_20250826_163920_480503_rot180.png,empty,none,empty,H1,21,,
20250826_163920_480503,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H1_20250826_163920_480503_rot270.png,empty,none,empty,H1,21,,
20250826_163920_692659,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H2_20250826_163920_692659.png,empty,none,empty,H2,22,,
20250826_163920_692659,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H2_20250826_163920_692659_rot90.png,empty,none,empty,H2,22,,
20250826_163920_692659,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H2_20250826_163920_692659_rot180.png,empty,none,empty,H2,22,,
20250826_163920_692659,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H2_20250826_163920_692659_rot270.png,empty,none,empty,H2,22,,
20250826_163920_912621,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H3_20250826_163920_912621.png,empty,none,empty,H3,23,,
20250826_163920_912621,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H3_20250826_163920_912621_rot90.png,empty,none,empty,H3,23,,
20250826_163920_912621,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H3_20250826_163920_912621_rot180.png,empty,none,empty,H3,23,,
20250826_163920_912621,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H3_20250826_163920_912621_rot270.png,empty,none,empty,H3,23,,
20250826_163951_734345,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A1_20250826_163951_734345.png,empty,none,empty,A1,0,,
20250826_163951_734345,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A1_20250826_163951_734345_rot90.png,empty,none,empty,A1,0,,
20250826_163951_734345,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A1_20250826_163951_734345_rot180.png,empty,none,empty,A1,0,,
20250826_163951_734345,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A1_20250826_163951_734345_rot270.png,empty,none,empty,A1,0,,
20250826_163952_134928,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A2_20250826_163952_134928.png,empty,none,empty,A2,1,,
20250826_163952_134928,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A2_20250826_163952_134928_rot90.png,empty,none,empty,A2,1,,
20250826_163952_134928,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A2_20250826_163952_134928_rot180.png,empty,none,empty,A2,1,,
20250826_163952_134928,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A2_20250826_163952_134928_rot270.png,empty,none,empty,A2,1,,
20250826_163952_416796,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A3_20250826_163952_416796.png,empty,none,empty,A3,2,,
20250826_163952_416796,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A3_20250826_163952_416796_rot90.png,empty,none,empty,A3,2,,
20250826_163952_416796,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A3_20250826_163952_416796_rot180.png,empty,none,empty,A3,2,,
20250826_163952_416796,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A3_20250826_163952_416796_rot270.png,empty,none,empty,A3,2,,
20250826_163952_652413,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B1_20250826_163952_652413.png,empty,none,empty,B1,3,,
20250826_163952_652413,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B1_20250826_163952_652413_rot90.png,empty,none,empty,B1,3,,
20250826_163952_652413,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B1_20250826_163952_652413_rot180.png,empty,none,empty,B1,3,,
20250826_163952_652413,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B1_20250826_163952_652413_rot270.png,empty,none,empty,B1,3,,
20250826_163952_890451,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B2_20250826_163952_890451.png,empty,none,empty,B2,4,,
20250826_163952_890451,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B2_20250826_163952_890451_rot90.png,empty,none,empty,B2,4,,
20250826_163952_890451,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B2_20250826_163952_890451_rot180.png,empty,none,empty,B2,4,,
20250826_163952_890451,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B2_20250826_163952_890451_rot270.png,empty,none,empty,B2,4,,
20250826_163953_128345,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B3_20250826_163953_128345.png,empty,none,empty,B3,5,,
20250826_163953_128345,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B3_20250826_163953_128345_rot90.png,empty,none,empty,B3,5,,
20250826_163953_128345,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B3_20250826_163953_128345_rot180.png,empty,none,empty,B3,5,,
20250826_163953_128345,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B3_20250826_163953_128345_rot270.png,empty,none,empty,B3,5,,
20250826_163953_367328,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C1_20250826_163953_367328.png,empty,none,empty,C1,6,,
20250826_163953_367328,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C1_20250826_163953_367328_rot90.png,empty,none,empty,C1,6,,
20250826_163953_367328,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C1_20250826_163953_367328_rot180.png,empty,none,empty,C1,6,,
20250826_163953_367328,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C1_20250826_163953_367328_rot270.png,empty,none,empty,C1,6,,
20250826_163953_602209,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C2_20250826_163953_602209.png,empty,none,empty,C2,7,,
20250826_163953_602209,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C2_20250826_163953_602209_rot90.png,empty,none,empty,C2,7,,
20250826_163953_602209,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C2_20250826_163953_602209_rot180.png,empty,none,empty,C2,7,,
20250826_163953_602209,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C2_20250826_163953_602209_rot270.png,empty,none,empty,C2,7,,
20250826_163953_843498,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C3_20250826_163953_843498.png,empty,none,empty,C3,8,,
20250826_163953_843498,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C3_20250826_163953_843498_rot90.png,empty,none,empty,C3,8,,
20250826_163953_843498,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C3_20250826_163953_843498_rot180.png,empty,none,empty,C3,8,,
20250826_163953_843498,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C3_20250826_163953_843498_rot270.png,empty,none,empty,C3,8,,
20250826_163954_079138,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D1_20250826_163954_079138.png,empty,none,empty,D1,9,,
20250826_163954_079138,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D1_20250826_163954_079138_rot90.png,empty,none,empty,D1,9,,
20250826_163954_079138,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D1_20250826_163954_079138_rot180.png,empty,none,empty,D1,9,,
20250826_163954_079138,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D1_20250826_163954_079138_rot270.png,empty,none,empty,D1,9,,
20250826_163954_307288,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D2_20250826_163954_307288.png,empty,none,empty,D2,10,,
20250826_163954_307288,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D2_20250826_163954_307288_rot90.png,empty,none,empty,D2,10,,
20250826_163954_307288,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D2_20250826_163954_307288_rot180.png,empty,none,empty,D2,10,,
20250826_163954_307288,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D2_20250826_163954_307288_rot270.png,empty,none,empty,D2,10,,
20250826_163954_535281,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D3_20250826_163954_535281.png,empty,none,empty,D3,11,,
20250826_163954_535281,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D3_20250826_163954_535281_rot90.png,empty,none,empty,D3,11,,
20250826_163954_535281,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D3_20250826_163954_535281_rot180.png,empty,none,empty,D3,11,,
20250826_163954_535281,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D3_20250826_163954_535281_rot270.png,empty,none,empty,D3,11,,
20250826_163954_757937,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E1_20250826_163954_757937.png,empty,none,empty,E1,12,,
20250826_163954_757937,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E1_20250826_163954_757937_rot90.png,empty,none,empty,E1,12,,
